file,word,n
06-27-20,aapi’s,6
06-27-20,aarp,6
06-27-20,address,6
06-27-20,age,6
06-27-20,apiavote,6
06-27-20,bit,6
06-27-20,black,6
06-27-20,born,6
06-27-20,cabinet,6
06-27-20,california,6
06-27-20,campaigns,6
06-27-20,candidate,6
06-27-20,center,6
06-27-20,chen,6
06-27-20,christine,6
06-27-20,cities,6
06-27-20,commission,6
06-27-20,committed,6
06-27-20,crimes,6
06-27-20,critical,6
06-27-20,data,6
06-27-20,detroit,6
06-27-20,didn’t,6
06-27-20,difficult,6
06-27-20,distributed,6
06-27-20,drug,6
06-27-20,event,6
06-27-20,filipino,6
06-27-20,floyd,6
06-27-20,flu,6
06-27-20,funding,6
06-27-20,funds,6
06-27-20,government,6
06-27-20,half,6
06-27-20,happening,6
06-27-20,i’d,6
06-27-20,immigrant,6
06-27-20,information,6
06-27-20,job,6
06-27-20,jobs,6
06-27-20,justice,6
06-27-20,leaders,6
06-27-20,legislation,6
06-27-20,level,6
06-27-20,life,6
06-27-20,line,6
06-27-20,living,6
06-27-20,major,6
06-27-20,millions,6
06-27-20,morning,6
06-27-20,murder,6
06-27-20,prison,6
06-27-20,protect,6
06-27-20,provided,6
06-27-20,refugees,6
06-27-20,represent,6
06-27-20,safe,6
06-27-20,serve,6
06-27-20,social,6
06-27-20,story,6
06-27-20,term,6
06-27-20,they’ve,6
06-27-20,violence,6
06-27-20,voice,6
06-27-20,weeks,6
06-29-19,00,6
06-29-19,08,6
06-29-19,agree,6
06-29-19,busing,6
06-29-19,civil,6
06-30-20,board,6
06-30-20,court,6
06-30-20,crisis,6
06-30-20,foreign,6
06-30-20,idea,6
06-30-20,jefferson,6
06-30-20,march,6
06-30-20,minimum,6
06-30-20,national,6
06-30-20,pandemic,6
06-30-20,putin,6
06-30-20,read,6
06-30-20,real,6
06-30-20,science,6
06-30-20,what’s,6
07-02-20,americans,6
07-02-20,he’s,6
07-02-20,million,6
07-03-20,absolutely,6
07-03-20,billion,6
07-03-20,call,6
07-03-20,didn’t,6
07-03-20,federal,6
07-03-20,happened,6
07-03-20,months,6
07-03-20,nation,6
07-03-20,pandemic,6
07-03-20,plan,6
07-03-20,public,6
07-03-20,questions,6
07-03-20,sworn,6
07-03-20,teach,6
07-09-20,can’t,6
07-09-20,chance,6
07-09-20,donald,6
07-09-20,hard,6
07-09-20,values,6
07-14-20,america,6
07-14-20,benefit,6
07-14-20,dollars,6
07-14-20,donald,6
07-14-20,economic,6
07-14-20,i’m,6
07-14-20,investments,6
07-14-20,plan,6
07-14-20,public,6
07-14-20,trump,6
07-14-20,union,6
07-14-20,we’ll,6
07-14-20,workers,6
07-21-20,can’t,6
07-21-20,caregivers,6
07-21-20,caregiving,6
07-21-20,caring,6
07-21-20,child,6
07-21-20,childhood,6
07-21-20,don’t,6
07-21-20,economy,6
07-21-20,education,6
07-21-20,income,6
07-21-20,job,6
07-21-20,kids,6
07-21-20,program,6
07-22-20,act,6
07-22-20,afford,6
07-22-20,american,6
07-22-20,americans,6
07-22-20,change,6
07-22-20,coworkers,6
07-22-20,employees,6
07-22-20,facility,6
07-22-20,forward,6
07-22-20,helping,6
07-22-20,hope,6
07-22-20,hour,6
07-22-20,leadership,6
07-22-20,matter,6
07-22-20,millions,6
07-22-20,minimum,6
07-22-20,move,6
07-22-20,nurse,6
07-22-20,opportunity,6
07-22-20,providing,6
07-22-20,reason,6
07-22-20,rights,6
07-22-20,safety,6
07-22-20,spend,6
07-22-20,unit,6
07-22-20,wage,6
07-22-20,wear,6
07-22-20,what’s,6
07-28-20,class,6
07-28-20,courage,6
07-28-20,crisis,6
07-28-20,day,6
07-28-20,deal,6
07-28-20,doesn’t,6
07-28-20,i’ll,6
07-28-20,kids,6
07-28-20,local,6
07-28-20,matter,6
07-28-20,million,6
07-28-20,nation,6
07-28-20,paying,6
07-28-20,real,6
07-28-20,running,6
07-28-20,support,6
07-28-20,system,6
07-28-20,talk,6
07-28-20,talking,6
07-28-20,united,6
07-28-20,walk,6
07-28-20,wealth,6
07-28-20,what’s,6
07-28-20,you’ve,6
07-29-20,act,6
07-29-20,basic,6
07-29-20,build,6
07-29-20,called,6
07-29-20,commitment,6
07-29-20,dreamers,6
07-29-20,economy,6
07-29-20,food,6
07-29-20,health,6
07-29-20,inaudible,6
07-29-20,learn,6
07-29-20,rent,6
07-29-20,talk,6
07-29-20,talking,6
08-06-20,angeles,6
08-06-20,daley,6
08-06-20,dignity,6
08-06-20,election,6
08-06-20,fight,6
08-06-20,immigrants,6
08-06-20,lot,6
08-06-20,national,6
08-06-20,opportunity,6
08-06-20,strength,6
08-06-20,virtual,6
08-06-20,voters,6
08-06-20,we’ve,6
08-06-20,workers,6
08-08-19,battle,6
08-08-19,power,6
08-08-19,quote,6
08-08-19,that’s,6
08-08-19,world,6
08-12-20,black,6
08-12-20,care,6
08-12-20,justice,6
08-12-20,leadership,6
08-12-20,reason,6
08-12-20,rights,6
08-13-20,it’s,6
08-13-20,leadership,6
08-17-20,joe,6
08-17-20,medicare,6
08-17-20,mom,6
08-17-20,president,6
08-17-20,time,6
08-17-20,vote,6
08-17-20,we’re,6
08-21-20,americans,6
08-21-20,life,6
08-21-20,promise,6
08-21-20,she’s,6
09-02-20,administration,6
09-02-20,business,6
09-02-20,businesses,6
09-02-20,childcare,6
09-02-20,community,6
09-02-20,covid,6
09-02-20,deal,6
09-02-20,failure,6
09-02-20,folks,6
09-02-20,health,6
09-02-20,plan,6
09-02-20,question,6
09-02-20,students,6
09-02-20,talk,6
09-02-20,told,6
09-02-20,united,6
09-03-20,address,6
09-03-20,amen,6
09-03-20,americans,6
09-03-20,call,6
09-03-20,chance,6
09-03-20,education,6
09-03-20,happen,6
09-03-20,healthcare,6
09-03-20,i’d,6
09-03-20,including,6
09-03-20,lord,6
09-03-20,mental,6
09-03-20,money,6
09-03-20,move,6
09-03-20,officers,6
09-03-20,pastor,6
09-03-20,putting,6
09-03-20,rights,6
09-03-20,single,6
09-03-20,sit,6
09-03-20,social,6
09-03-20,stay,6
09-03-20,words,6
09-04-20,america,6
09-04-20,didn’t,6
09-04-20,donald,6
09-04-20,found,6
09-04-20,i’d,6
09-04-20,kosovo,6
09-04-20,office,6
09-04-20,son,6
09-04-20,there’s,6
09-04-20,time,6
09-04-20,unemployment,6
09-04-20,vote,6
09-07-20,america,6
09-07-20,care,6
09-07-20,deserve,6
09-07-20,dignity,6
09-07-20,economy,6
09-07-20,essential,6
09-07-20,folks,6
09-07-20,line,6
09-07-20,mail,6
09-07-20,stop,6
09-07-20,you’re,6
09-09-20,auto,6
09-09-20,job,6
09-09-20,lives,6
09-09-20,lot,6
09-09-20,union,6
09-15-20,30,6
09-15-20,america,6
09-15-20,barack,6
09-15-20,bit,6
09-15-20,bring,6
09-15-20,can’t,6
09-15-20,crisis,6
09-15-20,deserve,6
09-15-20,exposed,6
09-15-20,fund,6
09-15-20,guess,6
09-15-20,guys,6
09-15-20,happened,6
09-15-20,happening,6
09-15-20,healthcare,6
09-15-20,heroes,6
09-15-20,illness,6
09-15-20,impact,6
09-15-20,increased,6
09-15-20,job,6
09-15-20,lay,6
09-15-20,lives,6
09-15-20,matters,6
09-15-20,national,6
09-15-20,paying,6
09-15-20,physical,6
09-15-20,poor,6
09-15-20,ready,6
09-15-20,running,6
09-15-20,set,6
09-15-20,son,6
09-15-20,stay,6
09-15-20,terms,6
09-15-20,thousands,6
09-15-20,training,6
09-15-20,traumatic,6
09-15-20,trump,6
09-15-20,vincent,6
09-15-20,white,6
09-18-20,administration,6
09-18-20,ago,6
09-18-20,campaign,6
09-18-20,can’t,6
09-18-20,covid,6
09-18-20,day,6
09-18-20,dollars,6
09-18-20,folks,6
09-18-20,guys,6
09-18-20,labor,6
09-18-20,paid,6
09-18-20,pandemic,6
09-18-20,power,6
09-18-20,prices,6
09-18-20,school,6
09-18-20,security,6
09-18-20,start,6
09-18-20,training,6
09-18-20,worried,6
09-20-20,bader,6
09-20-20,constitution,6
09-20-20,donald,6
09-20-20,mcconnell,6
09-20-20,power,6
09-20-20,republicans,6
09-20-20,ruth,6
09-21-20,"200,000",6
09-21-20,change,6
09-21-20,family,6
09-21-20,life,6
09-21-20,middle,6
09-21-20,workers,6
09-23-20,00,6
09-23-20,40,6
09-23-20,americans,6
09-23-20,biden,6
09-23-20,buy,6
09-23-20,charlotte,6
09-23-20,city,6
09-23-20,conversation,6
09-23-20,country,6
09-23-20,facility,6
09-23-20,fewer,6
09-23-20,he’s,6
09-23-20,i’d,6
09-23-20,i’ll,6
09-23-20,idea,6
09-23-20,jobs,6
09-23-20,matter,6
09-23-20,talking,6
09-23-20,vote,6
09-23-20,what’s,6
09-26-20,america,6
09-26-20,city,6
09-26-20,jobs,6
09-26-20,mayor,6
09-29-20,100,6
09-29-20,14,6
09-29-20,absolutely,6
09-29-20,cars,6
09-29-20,change,6
09-29-20,close,6
09-29-20,commission,6
09-29-20,companies,6
09-29-20,concerned,6
09-29-20,counted,6
09-29-20,discussion,6
09-29-20,dying,6
09-29-20,fraud,6
09-29-20,gas,6
09-29-20,home,6
09-29-20,idea,6
09-29-20,management,6
09-29-20,matter,6
09-29-20,national,6
09-29-20,night,6
09-29-20,nominee,6
09-29-20,obama,6
09-29-20,political,6
09-29-20,respond,6
09-29-20,senate,6
09-29-20,violent,6
09-29-20,voting,6
09-30-20,communities,6
09-30-20,didn’t,6
09-30-20,family,6
09-30-20,folks,6
09-30-20,i’d,6
09-30-20,morning,6
09-30-20,protect,6
10-02-20,country,6
10-02-20,covid,6
10-02-20,create,6
10-02-20,family,6
10-02-20,job,6
10-02-20,lost,6
10-02-20,lot,6
10-02-20,middle,6
10-02-20,pandemic,6
10-02-20,public,6
10-02-20,tax,6
10-02-20,ufcw,6
10-02-20,we’ll,6
10-03-20,act,6
10-03-20,change,6
10-03-20,covid,6
10-03-20,fight,6
10-03-20,guys,6
10-03-20,light,6
10-03-20,lives,6
10-03-20,million,6
10-03-20,responsibility,6
10-03-20,running,6
10-03-20,single,6
10-03-20,time,6
10-03-20,unions,6
10-03-20,vote,6
10-03-20,wear,6
10-05-19,people,6
10-05-19,that’s,6
10-05-20,covid,6
10-05-20,florida,6
10-05-20,i’ve,6
10-05-20,miami,6
10-05-20,millions,6
10-05-20,pandemic,6
10-05-20,rebuild,6
10-05-20,time,6
10-05-20,world,6
10-06-20,justice,6
10-06-20,violence,6
10-08-20,00,6
10-08-20,care,6
10-08-20,didn’t,6
10-08-20,folks,6
10-08-20,house,6
10-08-20,jobs,6
10-08-20,let’s,6
10-08-20,middle,6
10-08-20,months,6
10-08-20,nation,6
10-08-20,she’s,6
10-08-20,talking,6
10-08-20,trump,6
10-08-20,virus,6
10-08-20,voting,6
10-08-20,week,6
10-09-19,government,6
10-09-19,united,6
10-09-19,world,6
10-09-20,american,6
10-09-20,family,6
10-10-20,act,6
10-10-20,american,6
10-10-20,build,6
10-10-20,businesses,6
10-10-20,crisis,6
10-10-20,hard,6
10-10-20,house,6
10-10-20,millions,6
10-10-20,security,6
10-10-20,workers,6
10-10-20,worse,6
10-11-20,american,6
10-11-20,country,6
10-11-20,dad,6
10-11-20,home,6
10-11-20,middle,6
10-11-20,pay,6
10-11-20,plan,6
10-11-20,they’re,6
10-11-20,time,6
10-12-20,ad,6
10-12-20,cincinnati,6
10-12-20,community,6
10-12-20,don’t,6
10-12-20,families,6
10-12-20,fauci,6
10-12-20,health,6
10-12-20,joe,6
10-12-20,mayor,6
10-12-20,stand,6
10-13-20,19,6
10-13-20,billion,6
10-13-20,can’t,6
10-13-20,community,6
10-13-20,cost,6
10-13-20,deserve,6
10-13-20,don’t,6
10-13-20,drugs,6
10-13-20,fauci,6
10-13-20,friends,6
10-13-20,passed,6
10-13-20,pay,6
10-13-20,prices,6
10-13-20,protect,6
10-13-20,story,6
10-13-20,talking,6
10-13-20,there’s,6
10-13-20,time,6
10-13-20,times,6
10-13-20,virus,6
10-13-20,war,6
10-15-20,00,6
10-15-20,addition,6
10-15-20,answer,6
10-15-20,bring,6
10-15-20,debate,6
10-15-20,dollars,6
10-15-20,drug,6
10-15-20,government,6
10-15-20,happening,6
10-15-20,hold,6
10-15-20,hope,6
10-15-20,jobs,6
10-15-20,move,6
10-15-20,philadelphia,6
10-15-20,real,6
10-15-20,reason,6
10-15-20,save,6
10-15-20,senate,6
10-15-20,senator,6
10-15-20,single,6
10-15-20,talking,6
10-15-20,terms,6
10-15-20,test,6
10-15-20,transgender,6
10-15-20,votes,6
10-15-20,wasn’t,6
10-15-20,white,6
10-16-20,coverage,6
10-16-20,governor,6
10-16-20,insurance,6
10-16-20,night,6
10-18-20,carolina,6
10-18-20,coach,6
10-18-20,competing,6
10-21-20,election,6
10-21-20,true,6
10-22-20,30,6
10-22-20,air,6
10-22-20,badly,6
10-22-20,beginning,6
10-22-20,call,6
10-22-20,clean,6
10-22-20,community,6
10-22-20,control,6
10-22-20,crime,6
10-22-20,criminal,6
10-22-20,crisis,6
10-22-20,democrat,6
10-22-20,emissions,6
10-22-20,government,6
10-22-20,hour,6
10-22-20,i’ll,6
10-22-20,learned,6
10-22-20,lives,6
10-22-20,lost,6
10-22-20,medicine,6
10-22-20,meet,6
10-22-20,nuclear,6
10-22-20,office,6
10-22-20,prison,6
10-22-20,racist,6
10-22-20,short,6
10-22-20,shut,6
10-22-20,socialized,6
10-22-20,son,6
10-22-20,start,6
10-22-20,system,6
10-22-20,taking,6
10-22-20,teachers,6
10-22-20,tens,6
10-22-20,terms,6
10-22-20,they’ve,6
10-22-20,trillion,6
10-22-20,worse,6
10-23-20,crisis,6
10-23-20,don’t,6
10-23-20,free,6
10-23-20,i’m,6
10-23-20,isn’t,6
10-23-20,months,6
10-23-20,quote,6
10-25-20,person,6
10-25-20,running,6
10-25-20,vice,6
10-26-20,fighting,6
10-27-20,day,6
10-27-20,i’m,6
10-27-20,listen,6
10-27-20,shouldn’t,6
10-27-20,single,6
10-27-20,somebody’s,6
10-28-20,american,6
10-28-20,americans,6
10-28-20,covid,6
10-28-20,pandemic,6
10-29-20,american,6
10-29-20,families,6
10-29-20,florida,6
10-29-20,house,6
10-29-20,i’ll,6
10-30-20,american,6
10-30-20,deal,6
10-30-20,family,6
10-30-20,fight,6
10-30-20,harris,6
10-30-20,healthcare,6
10-30-20,honor,6
10-30-20,invest,6
10-30-20,life,6
10-30-20,pandemic,6
10-30-20,racial,6
10-30-20,stake,6
10-30-20,understanding,6
10-31-20,act,6
10-31-20,cares,6
10-31-20,community,6
10-31-20,day,6
10-31-20,hard,6
10-31-20,line,6
10-31-20,nation,6
10-31-20,senate,6
10-31-20,support,6
10-31-20,they’ve,6
10-31-20,times,6
10-31-20,wasn’t,6
10-31-20,white,6
11-01-20,americans,6
11-01-20,don’t,6
11-01-20,faith,6
11-01-20,pennsylvania,6
11-02-20,cleveland,6
11-02-20,country,6
11-02-20,guy,6
11-02-20,paying,6
11-02-20,protect,6
11-02-20,security,6
11-02-20,virus,6
11-07-20,americans,6
11-07-20,faith,6
11-07-20,history,6
11-07-20,i’m,6
11-07-20,justice,6
11-07-20,love,6
11-07-20,woman,6
11-09-20,americans,6
11-09-20,covid,6
11-10-20,00,6
11-10-20,conditions,6
11-10-20,january,6
11-10-20,there’s,6
11-10-20,they’re,6
11-10-20,transition,6
11-10-20,we’ve,6
11-16-20,building,6
11-16-20,community,6
11-16-20,lot,6
11-16-20,republicans,6
11-16-20,trade,6
11-18-20,10,6
11-18-20,brittany,6
11-18-20,child,6
11-18-20,coming,6
11-18-20,days,6
11-18-20,department,6
11-18-20,emergency,6
11-18-20,frontline,6
11-18-20,hear,6
11-18-20,hope,6
11-18-20,local,6
11-18-20,matter,6
11-18-20,months,6
11-18-20,mother,6
11-18-20,nation,6
11-18-20,pat,6
11-18-20,public,6
11-18-20,share,6
11-18-20,smith,6
11-18-20,who’s,6
11-18-20,you’ve,6
11-19-20,biden,6
11-19-20,federal,6
11-19-20,lot,6
11-19-20,pandemic,6
11-20-20,access,6
11-20-20,association,6
11-20-20,continue,6
11-20-20,facing,6
11-20-20,guys,6
11-20-20,means,6
11-20-20,meeting,6
11-20-20,yohannes,6
11-24-20,blinken,6
11-24-20,career,6
11-24-20,change,6
11-24-20,commitment,6
11-24-20,family,6
11-24-20,government,6
11-24-20,helped,6
11-24-20,honor,6
11-24-20,leadership,6
11-24-20,madam,6
11-24-20,means,6
11-24-20,meet,6
11-24-20,pandemic,6
11-24-20,parents,6
11-25-20,country,6
12-01-20,address,6
12-01-20,community,6
12-01-20,day,6
12-01-20,fair,6
12-01-20,government,6
12-01-20,hard,6
12-01-20,i’ve,6
12-01-20,life,6
12-01-20,millions,6
12-01-20,mom,6
12-01-20,nation,6
12-01-20,policy,6
12-01-20,raised,6
12-01-20,relief,6
12-01-20,there’s,6
12-01-20,we’re,6
12-01-20,workers,6
12-01-20,you’ve,6
12-02-20,afford,6
12-02-20,aren’t,6
12-02-20,bills,6
12-02-20,bring,6
12-02-20,company,6
12-02-20,concern,6
12-02-20,concerns,6
12-02-20,employees,6
12-02-20,families,6
12-02-20,happening,6
12-02-20,hospitality,6
12-02-20,i’ll,6
12-02-20,i’ve,6
12-02-20,inaudible,6
12-02-20,joe,6
12-02-20,karen,6
12-02-20,life,6
12-02-20,lost,6
12-02-20,mother,6
12-02-20,package,6
12-02-20,people’s,6
12-02-20,programs,6
12-02-20,provide,6
12-02-20,questions,6
12-02-20,remember,6
12-02-20,staff,6
12-02-20,type,6
12-02-20,world,6
12-04-20,america,6
12-04-20,country,6
12-04-20,folks,6
12-04-20,lose,6
12-04-20,republican,6
12-04-20,safe,6
12-04-20,team,6
12-04-20,they’ve,6
12-04-20,time,6
12-04-20,we’ve,6
12-08-20,00,6
12-08-20,congress,6
12-08-20,critical,6
12-08-20,disease,6
12-08-20,equity,6
12-08-20,fight,6
12-08-20,harris,6
12-08-20,he’ll,6
12-08-20,heard,6
12-08-20,hhs,6
12-08-20,leaders,6
12-08-20,lost,6
12-08-20,loved,6
12-08-20,patients,6
12-08-20,role,6
12-08-20,task,6
12-08-20,testing,6
12-08-20,truth,6
12-08-20,vaccines,6
12-08-20,workers,6
12-09-20,beau,6
12-09-20,biden,6
12-09-20,country,6
12-09-20,experience,6
12-09-20,iraq,6
12-09-20,moment,6
12-09-20,person,6
12-09-20,respect,6
12-11-20,continue,6
12-11-20,couple,6
12-11-20,crisis,6
12-11-20,days,6
12-11-20,meetings,6
12-11-20,move,6
12-11-20,national,6
12-11-20,serve,6
12-11-20,staff,6
12-14-20,college,6
12-14-20,court,6
12-14-20,margin,6
12-14-20,results,6
12-14-20,voted,6
12-16-20,biden,6
12-16-20,economy,6
12-16-20,future,6
12-16-20,lead,6
12-18-20,abide,6
12-18-20,additional,6
12-18-20,administration,6
12-18-20,agencies,6
12-18-20,ahead,6
12-18-20,contact,6
12-18-20,department,6
12-18-20,experts,6
12-18-20,including,6
12-18-20,that’s,6
12-18-20,there’s,6
12-18-20,transition,6
12-18-20,vice,6
12-18-20,we’ve,6
12-18-20,yohannes,6
12-19-20,bring,6
12-19-20,environment,6
12-19-20,father,6
12-19-20,government,6
12-19-20,governor,6
12-19-20,helped,6
12-19-20,homes,6
12-19-20,interior,6
12-19-20,madam,6
12-19-20,paying,6
12-19-20,planet,6
12-19-20,policy,6
12-19-20,school,6
12-19-20,science,6
12-19-20,they’re,6
12-19-20,united,6
12-20-19,100,6
12-20-19,2,6
12-20-19,amendment,6
12-20-19,average,6
12-20-19,bad,6
12-20-19,based,6
12-20-19,broken,6
12-20-19,check,6
12-20-19,communities,6
12-20-19,constitutional,6
12-20-19,contributions,6
12-20-19,corrupt,6
12-20-19,costs,6
12-20-19,court,6
12-20-19,defeat,6
12-20-19,disabilities,6
12-20-19,dreamers,6
12-20-19,federal,6
12-20-19,follow,6
12-20-19,growing,6
12-20-19,hard,6
12-20-19,hong,6
12-20-19,increase,6
12-20-19,justice,6
12-20-19,kong,6
12-20-19,leave,6
12-20-19,left,6
12-20-19,life,6
12-20-19,literally,6
12-20-19,live,6
12-20-19,lost,6
12-20-19,moving,6
12-20-19,news,6
12-20-19,paid,6
12-20-19,pass,6
12-20-19,percent,6
12-20-19,prescription,6
12-20-19,presidency,6
12-20-19,priority,6
12-20-19,profits,6
12-20-19,putting,6
12-20-19,ready,6
12-20-19,response,6
12-20-19,rules,6
12-20-19,spent,6
12-20-19,started,6
12-20-19,supporting,6
12-20-19,system,6
12-20-19,times,6
12-20-19,trade,6
12-20-19,troops,6
12-20-19,voting,6
12-20-19,wall,6
12-22-20,businesses,6
12-22-20,damage,6
12-22-20,elect,6
12-22-20,months,6
12-22-20,relief,6
12-23-20,americans,6
12-23-20,country,6
12-23-20,miguel,6
12-23-20,opportunity,6
12-23-20,student,6
12-23-20,teachers,6
12-23-20,you’re,6
12-28-20,defense,6
12-28-20,department,6
12-29-20,day,6
12-29-20,i’m,6
12-29-20,months,6
12-29-20,vaccines,6
12-29-20,wear,6
12-29-20,weeks,6
01-04-21,build,5
01-04-21,covid,5
01-04-21,energy,5
01-04-21,equal,5
01-04-21,folk,5
01-04-21,folks,5
01-04-21,future,5
01-04-21,heard,5
01-04-21,human,5
01-04-21,lot,5
01-04-21,ordinary,5
01-04-21,pass,5
01-04-21,public,5
01-04-21,real,5
01-04-21,stage,5
01-04-21,there’s,5
01-04-21,trump,5
01-04-21,voice,5
01-04-21,voted,5
01-04-21,y’all,5
01-06-21,america,5
01-06-21,assault,5
01-06-21,watching,5
01-07-21,assistant,5
01-07-21,attack,5
01-07-21,character,5
01-07-21,dedicated,5
01-07-21,election,5
01-07-21,equally,5
01-07-21,equity,5
01-07-21,federal,5
01-07-21,garland,5
01-07-21,government,5
01-07-21,i’ve,5
01-07-21,ideal,5
01-07-21,lead,5
01-07-21,led,5
01-07-21,military,5
01-07-21,mob,5
01-07-21,nominated,5
01-07-21,power,5
01-07-21,sacred,5
01-07-21,terrorism,5
01-07-21,treated,5
01-07-21,trust,5
01-07-21,vanita,5
01-07-21,women,5
01-08-21,14,5
01-08-21,afternoon,5
01-08-21,agenda,5
01-08-21,answer,5
01-08-21,begin,5
01-08-21,bill,5
01-08-21,built,5
01-08-21,cancer,5
01-08-21,clean,5
01-08-21,community,5
01-08-21,direct,5
01-08-21,employees,5
01-08-21,energy,5
01-08-21,feet,5
01-08-21,focused,5
01-08-21,food,5
01-08-21,friend,5
01-08-21,growth,5
01-08-21,happen,5
01-08-21,helping,5
01-08-21,inauguration,5
01-08-21,including,5
01-08-21,infrastructure,5
01-08-21,issues,5
01-08-21,lights,5
01-08-21,lost,5
01-08-21,lot,5
01-08-21,madam,5
01-08-21,manufacturing,5
01-08-21,mayor,5
01-08-21,mission,5
01-08-21,mom,5
01-08-21,question,5
01-08-21,recovery,5
01-08-21,respect,5
01-08-21,rhode,5
01-08-21,safe,5
01-08-21,service,5
01-08-21,treasury,5
01-08-21,unemployment,5
01-08-21,vaccine,5
01-11-21,00,5
01-14-21,19,5
01-14-21,children,5
01-14-21,congress,5
01-14-21,covid,5
01-14-21,economists,5
01-14-21,growing,5
01-14-21,hard,5
01-14-21,hours,5
01-14-21,i’m,5
01-14-21,includes,5
01-14-21,meet,5
01-14-21,pay,5
01-14-21,president,5
01-14-21,schools,5
01-14-21,step,5
01-14-21,that’s,5
01-14-21,you’re,5
01-15-20,authority,5
01-15-20,based,5
01-15-20,bills,5
01-15-20,break,5
01-15-20,bringing,5
01-15-20,business,5
01-15-20,called,5
01-15-20,carbon,5
01-15-20,committee,5
01-15-20,contracts,5
01-15-20,courage,5
01-15-20,dealing,5
01-15-20,deals,5
01-15-20,decade,5
01-15-20,defeat,5
01-15-20,des,5
01-15-20,difference,5
01-15-20,easy,5
01-15-20,filled,5
01-15-20,folks,5
01-15-20,forces,5
01-15-20,friends,5
01-15-20,future,5
01-15-20,generation,5
01-15-20,greed,5
01-15-20,ground,5
01-15-20,guy,5
01-15-20,here’s,5
01-15-20,i’d,5
01-15-20,incumbent,5
01-15-20,international,5
01-15-20,isis,5
01-15-20,isn’t,5
01-15-20,issues,5
01-15-20,kid,5
01-15-20,leaving,5
01-15-20,lost,5
01-15-20,met,5
01-15-20,moines,5
01-15-20,movement,5
01-15-20,national,5
01-15-20,north,5
01-15-20,past,5
01-15-20,policy,5
01-15-20,political,5
01-15-20,presidential,5
01-15-20,reason,5
01-15-20,record,5
01-15-20,remember,5
01-15-20,running,5
01-15-20,safety,5
01-15-20,sign,5
01-15-20,spent,5
01-15-20,started,5
01-15-20,talks,5
01-15-20,ten,5
01-15-20,thousands,5
01-15-20,trump’s,5
01-15-20,truth,5
01-15-20,tuition,5
01-15-20,voting,5
01-15-20,weapons,5
01-16-21,administration,5
01-16-21,american,5
01-16-21,country,5
01-16-21,effort,5
01-16-21,plan,5
01-16-21,science,5
01-16-21,that’s,5
01-16-21,vaccination,5
01-16-21,workers,5
01-19-21,beshert,5
01-19-21,call,5
01-19-21,eli,5
01-19-21,friend,5
01-19-21,time,5
01-19-21,told,5
01-19-21,washington,5
01-19-21,you’ve,5
01-20-21,children,5
01-20-21,justice,5
01-20-21,let’s,5
01-20-21,love,5
01-20-21,moment,5
01-20-21,power,5
01-21-21,action,5
01-21-21,america,5
01-21-21,american,5
01-21-21,centers,5
01-21-21,effort,5
01-21-21,guys,5
01-21-21,let’s,5
01-21-21,lives,5
01-21-21,mask,5
01-21-21,million,5
01-21-21,months,5
01-21-21,nation,5
01-21-21,response,5
01-21-21,they’re,5
01-21-21,united,5
01-21-21,vaccine,5
01-21-21,vaccines,5
01-21-21,war,5
01-21-21,yesterday,5
01-22-21,benefits,5
01-22-21,emergency,5
01-22-21,executive,5
01-22-21,food,5
01-22-21,hungry,5
01-22-21,move,5
01-22-21,payments,5
01-22-21,president,5
01-22-21,recovery,5
01-22-21,risk,5
01-22-21,tools,5
01-22-21,unemployment,5
01-22-21,workers,5
01-22-21,you’re,5
01-25-21,capacity,5
01-25-21,doesn’t,5
01-25-21,hope,5
01-25-21,house,5
01-25-21,invest,5
01-25-21,issues,5
01-25-21,major,5
01-25-21,millions,5
01-25-21,national,5
01-25-21,office,5
01-25-21,pandemic,5
01-25-21,procurement,5
01-25-21,questions,5
01-25-21,safe,5
01-25-21,taking,5
01-25-21,vehicles,5
01-25-21,workers,5
01-25-21,world,5
01-25-21,you’re,5
01-26-21,communities,5
01-26-21,racial,5
01-26-21,school,5
01-26-21,that’s,5
01-26-21,we’ve,5
01-27-21,america,5
01-27-21,building,5
01-27-21,day,5
01-27-21,lands,5
01-27-21,leaders,5
01-27-21,secretary,5
01-27-21,security,5
01-27-21,signing,5
01-27-21,sir,5
01-27-21,that’s,5
01-27-21,world,5
01-28-21,access,5
01-29-21,millions,5
02-02-21,executive,5
02-02-21,president,5
02-04-21,challenges,5
02-04-21,defend,5
02-04-21,democratic,5
02-04-21,nations,5
02-04-21,partners,5
02-04-21,power,5
02-04-21,values,5
02-04-21,war,5
02-04-21,we’ll,5
02-05-21,economy,5
02-05-21,employment,5
02-05-21,nation,5
02-10-21,burma,5
02-11-21,100,5
02-11-21,administer,5
02-11-21,collins,5
02-11-21,community,5
02-11-21,department,5
02-11-21,don’t,5
02-11-21,health,5
02-11-21,incredible,5
02-11-21,lives,5
02-11-21,mask,5
02-11-21,millions,5
02-11-21,nih,5
02-11-21,set,5
02-11-21,stay,5
02-11-21,vaccinate,5
02-11-21,we’ll,5
02-11-21,you’re,5
02-17-20,america,5
02-17-20,border,5
02-17-20,coming,5
02-17-20,folks,5
02-17-20,here’s,5
02-17-20,i’ve,5
02-17-20,immigration,5
02-17-20,money,5
02-17-20,question,5
02-17-20,questions,5
02-17-20,reason,5
02-17-20,united,5
02-17-21,100,5
02-17-21,19,5
